Date,Dew Point Temperature (C),Average Temperature (C),Visibility (mi),Average Wind Speed (knots),Maximum Sustained Wind Speed (knots),Maximum Gust (knots),Maximum Temperature (C),Minimum Temperature (C),Precipitation (in)
3/5/23,10.388888888888891,20.666666666666668,5.9,4.0,7.8,999.9,28.000000000000004,11.222222222222223,0.0
3/6/23,8.722222222222223,20.944444444444443,6.0,3.9,7.8,999.9,26.999999999999996,10.999999999999998,0.0
3/7/23,9.611111111111109,20.944444444444443,6.5,4.0,9.7,999.9,28.000000000000004,10.999999999999998,0.0
3/8/23,15.833333333333334,22.38888888888889,6.5,3.3,7.8,11.7,26.0,12.222222222222221,0.0
3/9/23,17.055555555555557,23.944444444444443,5.9,3.9,9.7,999.9,31.0,13.777777777777777,0.0
3/10/23,14.833333333333334,23.333333333333332,5.5,4.9,9.7,999.9,29.0,13.777777777777777,0.0
3/11/23,16.833333333333332,23.277777777777782,6.3,4.3,7.8,15.5,28.000000000000004,13.499999999999998,0.0
3/12/23,13.444444444444446,21.22222222222222,5.8,12.5,19.4,999.9,26.888888888888893,15.61111111111111,0.0
3/13/23,7.833333333333333,18.833333333333336,6.7,6.2,11.7,999.9,25.0,11.777777777777779,0.0
3/14/23,14.5,20.72222222222222,6.0,5.7,11.7,999.9,25.0,11.222222222222223,0.0
3/15/23,17.555555555555557,22.22222222222222,5.2,3.5,5.8,999.9,26.27777777777778,13.0,0.0
3/16/23,16.22222222222222,23.055555555555557,5.5,4.5,9.7,11.7,29.0,15.11111111111111,0.0
3/17/23,18.277777777777782,23.833333333333336,6.3,4.1,9.7,999.9,29.0,15.11111111111111,0.0
3/18/23,18.61111111111111,23.944444444444443,5.3,5.5,9.7,999.9,29.0,17.38888888888889,0.0
3/19/23,19.0,23.000000000000004,6.7,6.2,9.7,999.9,28.000000000000004,18.88888888888889,0.0
3/20/23,20.33333333333333,23.833333333333336,6.7,7.6,11.7,999.9,26.0,20.500000000000004,0.0
3/21/23,22.055555555555557,23.833333333333336,6.2,6.2,9.7,999.9,24.27777777777778,21.27777777777778,0.0
3/22/23,23.111111111111107,25.222222222222225,5.7,6.6,9.7,999.9,26.999999999999996,22.22222222222222,0.0
3/23/23,22.555555555555554,26.27777777777778,6.3,8.8,13.6,999.9,29.0,23.111111111111107,0.0
3/24/23,20.72222222222222,21.38888888888889,5.7,5.7,9.7,999.9,28.000000000000004,19.61111111111111,1.63
3/25/23,18.388888888888886,18.833333333333336,4.9,6.4,15.5,999.9,24.111111111111114,14.722222222222221,1.78
3/26/23,13.555555555555555,15.055555555555555,5.9,6.6,11.7,999.9,23.88888888888889,12.777777777777779,0.69
3/27/23,13.166666666666668,14.61111111111111,5.7,4.7,11.7,999.9,16.0,12.777777777777779,0.36
3/28/23,14.666666666666666,15.444444444444445,6.0,3.9,7.8,999.9,16.0,12.777777777777779,0.32
3/29/23,16.72222222222222,16.72222222222222,4.1,4.1,7.8,999.9,18.22222222222222,14.277777777777779,0.2
3/30/23,17.27777777777778,17.5,4.4,4.0,7.8,999.9,19.0,15.38888888888889,1.18
3/31/23,17.72222222222222,17.77777777777778,3.3,4.2,7.8,999.9,19.0,16.5,0.19
4/1/23,19.61111111111111,20.33333333333333,5.3,3.0,5.8,999.9,23.000000000000004,17.0,0.09
4/2/23,20.444444444444443,21.77777777777778,4.2,4.7,7.8,999.9,23.000000000000004,18.22222222222222,0.37
4/3/23,20.666666666666668,22.88888888888889,6.1,6.1,9.7,999.9,25.0,19.777777777777775,0.0
4/4/23,23.111111111111107,24.055555555555557,5.4,6.4,11.7,999.9,25.0,23.000000000000004,99.99
4/5/23,23.055555555555557,23.444444444444443,5.2,5.7,13.6,999.9,26.999999999999996,21.999999999999996,0.12
4/6/23,17.88888888888889,20.38888888888889,5.6,8.7,19.4,21.4,29.0,16.0,0.1
4/7/23,13.222222222222221,21.27777777777778,6.7,9.1,15.5,999.9,28.61111111111111,16.0,0.0
4/8/23,12.111111111111109,18.555555555555557,6.7,6.2,13.6,999.9,26.11111111111111,15.0,0.01
4/9/23,15.5,20.38888888888889,6.0,2.5,5.8,999.9,24.0,14.61111111111111,0.02
4/10/23,17.5,21.166666666666664,6.0,2.8,3.9,999.9,23.388888888888886,15.222222222222221,0.06
4/11/23,21.22222222222222,24.388888888888893,6.6,3.3,7.8,999.9,28.000000000000004,17.38888888888889,0.0
4/12/23,21.38888888888889,26.5,6.5,4.2,9.7,999.9,31.0,19.72222222222222,0.0
4/13/23,21.0,25.11111111111111,6.7,4.3,9.7,999.9,28.388888888888886,21.611111111111114,0.0
4/14/23,22.277777777777775,25.38888888888889,5.3,4.1,7.8,13.6,26.999999999999996,21.0,0.0
4/15/23,20.500000000000004,25.611111111111107,6.3,7.2,15.5,999.9,31.22222222222222,18.61111111111111,0.0
4/16/23,20.944444444444443,27.88888888888889,6.4,4.1,7.8,999.9,34.0,18.22222222222222,0.0
4/17/23,22.722222222222225,28.22222222222222,6.2,7.9,13.6,999.9,33.0,19.27777777777778,0.0
4/18/23,24.555555555555557,26.77777777777778,6.1,7.4,11.7,999.9,31.27777777777778,23.388888888888886,0.05
4/19/23,23.333333333333332,25.222222222222225,5.5,4.7,15.5,999.9,29.0,21.611111111111114,0.4
4/20/23,24.0,28.166666666666668,5.5,4.6,7.8,999.9,33.0,21.38888888888889,0.01
4/21/23,23.277777777777782,24.61111111111111,6.2,5.5,9.7,999.9,31.11111111111111,22.5,0.12
4/22/23,22.88888888888889,25.666666666666668,6.7,6.5,11.7,999.9,28.000000000000004,22.5,0.0
4/23/23,23.388888888888886,26.611111111111114,6.2,6.5,11.7,999.9,31.0,22.77777777777778,0.0
4/24/23,18.666666666666664,19.66666666666667,5.7,7.9,13.6,19.4,28.61111111111111,17.38888888888889,1.21
4/25/23,14.166666666666666,16.88888888888889,6.7,9.8,13.6,999.9,25.500000000000004,14.11111111111111,0.0
4/26/23,15.166666666666666,21.166666666666664,6.7,5.4,13.6,999.9,26.0,14.11111111111111,0.0
4/27/23,19.777777777777775,24.166666666666668,6.7,5.3,9.7,999.9,28.000000000000004,15.5,0.0
4/28/23,22.61111111111111,26.38888888888889,6.5,4.6,9.7,999.9,30.0,18.88888888888889,0.0
4/29/23,18.666666666666664,21.944444444444443,6.0,8.7,13.6,21.4,28.277777777777782,18.111111111111107,0.5
4/30/23,18.055555555555557,24.333333333333332,6.7,4.9,9.7,13.6,29.22222222222222,17.88888888888889,0.0
5/1/23,20.33333333333333,24.61111111111111,6.7,4.0,7.8,999.9,29.22222222222222,19.27777777777778,0.0
5/2/23,20.72222222222222,25.666666666666668,6.7,4.4,9.7,999.9,29.0,20.0,0.0
5/3/23,23.555555555555557,27.333333333333332,6.7,6.9,11.7,999.9,32.0,21.38888888888889,0.0
5/4/23,24.055555555555557,28.833333333333332,6.7,8.1,13.6,19.4,34.0,24.499999999999996,0.0
5/5/23,24.944444444444446,28.5,6.7,7.9,11.7,999.9,32.0,25.38888888888889,0.0
5/6/23,25.72222222222222,28.444444444444443,6.2,5.6,13.6,999.9,30.0,24.0,0.0
5/7/23,21.22222222222222,23.333333333333332,5.9,8.7,19.4,999.9,29.22222222222222,20.222222222222225,0.97
5/8/23,19.27777777777778,22.16666666666667,6.0,4.9,11.7,999.9,25.611111111111107,19.388888888888893,0.06
5/9/23,20.833333333333332,24.0,6.3,3.9,5.8,999.9,26.999999999999996,19.388888888888893,0.0
5/10/23,20.38888888888889,24.72222222222222,6.5,3.9,7.8,999.9,26.999999999999996,20.611111111111107,0.0
5/11/23,20.38888888888889,21.0,4.7,4.0,7.8,999.9,26.22222222222222,20.0,0.33
5/12/23,20.611111111111107,21.444444444444443,5.5,3.6,7.8,999.9,23.388888888888886,19.72222222222222,0.27
5/13/23,20.888888888888886,23.72222222222222,4.9,3.6,5.8,999.9,26.0,19.777777777777775,0.03
5/14/23,20.444444444444443,23.77777777777778,5.4,3.6,7.8,999.9,29.0,19.0,0.02
5/15/23,21.944444444444443,26.888888888888893,5.2,4.0,7.8,999.9,30.22222222222222,18.88888888888889,0.0
5/16/23,23.5,27.055555555555557,5.9,8.0,11.7,999.9,30.22222222222222,22.277777777777775,0.0
5/17/23,25.444444444444443,26.999999999999996,6.2,4.7,15.5,999.9,33.0,24.0,0.02
5/18/23,25.833333333333332,29.166666666666668,5.3,4.7,21.4,999.9,35.5,23.77777777777778,1.54
5/19/23,26.5,29.0,5.9,5.0,17.5,999.9,35.5,23.77777777777778,0.0
5/20/23,27.055555555555557,30.88888888888889,6.3,7.0,13.6,999.9,34.0,25.500000000000004,0.17
5/21/23,26.166666666666664,32.05555555555556,6.7,8.8,15.5,999.9,36.0,27.38888888888889,0.0
5/22/23,24.166666666666668,28.388888888888886,6.6,7.3,13.6,999.9,35.0,21.0,1.23
5/23/23,23.166666666666668,25.055555555555554,5.7,6.0,11.7,999.9,34.0,20.0,1.78
5/24/23,24.166666666666668,24.777777777777775,6.5,3.4,7.8,999.9,27.277777777777775,20.27777777777778,2.3
5/25/23,26.0,29.444444444444443,6.2,6.0,9.7,999.9,34.0,22.722222222222225,0.0
5/26/23,26.0,30.444444444444443,6.7,6.3,11.7,999.9,36.0,25.11111111111111,0.0
5/27/23,24.944444444444446,31.0,6.7,5.4,9.7,999.9,36.0,24.0,0.0
5/28/23,25.33333333333333,30.5,6.7,3.4,5.8,999.9,35.0,23.77777777777778,0.0
5/29/23,25.944444444444443,31.555555555555557,6.6,3.7,5.8,15.5,36.0,24.0,0.0
5/30/23,25.944444444444443,34.55555555555556,6.1,5.7,9.7,19.4,40.0,24.61111111111111,0.0
5/31/23,26.5,33.77777777777778,6.7,6.2,11.7,17.5,39.0,26.611111111111114,0.0
6/1/23,26.611111111111114,31.5,6.7,4.0,9.7,999.9,37.888888888888886,25.777777777777782,0.04
6/2/23,26.999999999999996,33.111111111111114,6.5,4.6,9.7,999.9,39.0,25.611111111111107,0.0
6/3/23,26.38888888888889,32.05555555555556,6.6,5.3,11.7,21.4,38.0,26.0,0.0
6/4/23,26.444444444444443,29.555555555555557,6.5,4.7,7.8,999.9,36.611111111111114,25.11111111111111,0.65
6/5/23,26.0,28.555555555555557,6.5,4.6,9.7,999.9,33.72222222222222,24.111111111111114,0.87
6/6/23,25.72222222222222,27.555555555555554,6.6,5.4,13.6,999.9,34.0,24.111111111111114,0.26
6/7/23,26.611111111111114,27.61111111111111,6.4,5.1,9.7,999.9,33.0,24.777777777777775,1.68
6/8/23,26.38888888888889,27.16666666666667,6.4,3.6,9.7,999.9,32.0,24.88888888888889,0.84
6/9/23,26.5,28.77777777777778,6.2,4.7,9.7,21.4,33.0,24.388888888888893,3.26
6/10/23,26.611111111111114,28.88888888888889,6.7,4.6,13.6,999.9,33.888888888888886,24.27777777777778,0.47
6/11/23,25.611111111111107,31.11111111111111,6.7,3.9,7.8,999.9,35.0,24.61111111111111,0.0
6/12/23,26.11111111111111,32.111111111111114,6.7,4.5,7.8,999.9,37.0,25.38888888888889,0.0
6/13/23,26.333333333333336,29.27777777777778,6.6,5.5,15.5,29.1,36.388888888888886,25.27777777777778,0.42
6/14/23,25.500000000000004,26.611111111111114,5.7,4.9,9.7,999.9,35.111111111111114,23.88888888888889,2.41
6/15/23,25.555555555555557,28.944444444444443,6.2,5.0,7.8,999.9,32.0,26.999999999999996,0.0
6/16/23,26.22222222222222,27.277777777777775,6.0,5.1,15.5,999.9,30.0,25.0,99.99
6/17/23,25.888888888888886,26.77777777777778,6.2,5.5,13.6,999.9,30.0,25.0,99.99
6/18/23,25.888888888888886,26.888888888888893,6.1,4.5,17.5,27.2,33.0,24.0,99.99
6/19/23,26.0,29.666666666666668,6.2,6.1,13.6,999.9,33.0,26.999999999999996,99.99
6/20/23,26.11111111111111,31.444444444444443,6.2,6.6,9.7,999.9,35.0,29.0,99.99
6/21/23,25.666666666666668,31.555555555555557,6.2,7.0,11.7,999.9,36.0,26.722222222222218,0.0
6/22/23,25.27777777777778,31.833333333333332,6.7,9.1,11.7,999.9,36.0,28.22222222222222,0.0
6/23/23,24.61111111111111,25.944444444444443,6.3,5.4,13.6,31.1,34.111111111111114,23.277777777777782,1.62
6/24/23,25.166666666666668,26.944444444444443,6.7,5.1,11.7,999.9,31.27777777777778,23.277777777777782,1.17
6/25/23,25.555555555555557,28.055555555555557,6.6,6.0,15.5,23.3,33.0,23.388888888888886,0.13
6/26/23,24.944444444444446,27.722222222222225,6.4,3.9,13.6,25.3,34.0,24.222222222222218,0.04
6/27/23,25.38888888888889,30.22222222222222,6.7,4.9,9.7,999.9,36.0,24.222222222222218,0.02
6/28/23,25.611111111111107,28.72222222222222,6.7,4.9,11.7,21.4,33.72222222222222,25.0,0.07
6/29/23,25.72222222222222,31.61111111111111,6.7,5.0,11.7,999.9,36.0,24.88888888888889,0.0
6/30/23,25.777777777777782,31.944444444444443,6.2,5.5,9.7,17.5,36.0,26.38888888888889,0.0
7/1/23,25.833333333333332,30.555555555555557,6.7,5.3,13.6,999.9,36.0,26.5,0.04
7/2/23,25.72222222222222,27.722222222222225,6.4,4.7,13.6,999.9,33.27777777777778,25.72222222222222,0.59
7/3/23,25.38888888888889,27.88888888888889,6.2,4.9,13.6,17.5,33.0,24.88888888888889,0.18
7/4/23,25.944444444444443,28.000000000000004,6.6,4.6,11.7,999.9,32.22222222222222,24.88888888888889,0.32
7/5/23,25.27777777777778,31.333333333333332,6.7,7.1,11.7,999.9,36.0,25.11111111111111,0.0
7/6/23,24.66666666666667,31.666666666666668,7.2,9.6,13.6,999.9,36.0,26.611111111111114,0.0
7/7/23,24.499999999999996,32.0,6.7,9.0,13.6,999.9,36.0,27.722222222222225,0.0
7/8/23,24.61111111111111,32.22222222222222,6.7,7.9,11.7,999.9,36.0,26.38888888888889,0.0
7/9/23,24.88888888888889,32.111111111111114,6.7,7.1,9.7,999.9,36.0,26.27777777777778,0.0
7/10/23,24.555555555555557,32.166666666666664,6.7,7.0,9.7,999.9,37.0,26.27777777777778,0.0
7/11/23,24.055555555555557,32.55555555555556,6.7,7.6,11.7,999.9,37.0,26.27777777777778,0.0
7/12/23,24.66666666666667,32.72222222222222,6.7,6.5,11.7,999.9,38.0,25.72222222222222,0.0
7/13/23,22.666666666666668,32.888888888888886,7.2,5.3,9.7,999.9,38.0,25.777777777777782,0.0
7/14/23,23.111111111111107,33.72222222222222,6.7,4.0,7.8,999.9,39.0,25.500000000000004,0.0
7/15/23,23.388888888888886,34.5,6.7,6.1,17.5,999.9,40.0,25.0,0.06
7/16/23,25.0,30.27777777777778,6.5,9.2,19.4,999.9,39.0,25.0,0.26
7/17/23,25.166666666666668,27.666666666666668,5.6,10.5,17.5,25.3,36.22222222222222,25.27777777777778,1.33
7/18/23,25.944444444444443,27.333333333333332,6.3,6.1,17.5,27.2,32.0,25.27777777777778,1.06
7/19/23,25.944444444444443,29.11111111111111,6.5,5.2,15.5,999.9,36.0,25.38888888888889,0.05
7/20/23,26.166666666666664,30.22222222222222,6.7,3.1,7.8,999.9,35.0,25.38888888888889,0.26
7/21/23,25.166666666666668,31.833333333333332,6.7,4.5,7.8,13.6,36.0,25.222222222222225,0.0
7/22/23,25.11111111111111,31.38888888888889,6.7,4.5,9.7,999.9,36.0,25.222222222222225,0.0
7/23/23,24.72222222222222,31.944444444444443,6.7,4.2,11.7,999.9,36.0,25.222222222222225,0.0
7/24/23,24.444444444444443,32.55555555555556,6.7,4.3,9.7,15.5,37.0,25.777777777777782,0.0
7/25/23,24.055555555555557,32.55555555555556,6.7,4.5,9.7,13.6,37.22222222222222,25.72222222222222,0.0
7/26/23,24.0,33.55555555555556,6.7,7.3,11.7,17.5,38.0,26.11111111111111,0.0
7/27/23,23.77777777777778,33.22222222222222,6.7,9.0,15.5,999.9,37.27777777777778,26.27777777777778,0.0
7/28/23,24.388888888888893,33.05555555555556,6.7,5.9,11.7,999.9,38.0,26.27777777777778,0.0
7/29/23,26.22222222222222,30.38888888888889,6.2,6.9,15.5,17.5,36.888888888888886,26.0,2.93
7/30/23,25.555555555555557,27.722222222222225,6.1,4.4,11.7,25.3,33.111111111111114,25.777777777777782,0.22
7/31/23,25.38888888888889,29.833333333333332,6.7,4.8,9.7,999.9,34.0,24.88888888888889,0.3
8/1/23,25.166666666666668,30.11111111111111,6.7,5.3,9.7,999.9,35.0,24.72222222222222,0.0
8/2/23,24.88888888888889,30.833333333333332,6.7,3.2,5.8,999.9,37.0,24.388888888888893,0.0
8/3/23,24.444444444444443,32.833333333333336,6.7,4.0,7.8,999.9,38.0,24.388888888888893,0.0
8/4/23,25.888888888888886,32.166666666666664,6.6,5.8,17.5,27.2,37.0,26.5,0.03
8/5/23,24.66666666666667,32.666666666666664,6.7,7.5,11.7,999.9,36.0,26.611111111111114,0.0
8/6/23,24.0,32.388888888888886,6.7,6.6,13.6,999.9,36.0,26.11111111111111,0.0
8/7/23,24.27777777777778,31.166666666666668,6.7,4.9,7.8,15.5,35.0,25.11111111111111,0.04
8/8/23,24.111111111111114,31.72222222222222,6.7,5.8,11.7,999.9,35.0,25.0,0.0
8/9/23,24.777777777777775,31.38888888888889,6.7,5.3,11.7,999.9,36.0,26.0,0.0
8/10/23,25.0,27.333333333333332,6.4,5.1,17.5,999.9,35.5,23.72222222222222,0.52
8/11/23,24.66666666666667,28.61111111111111,6.7,4.1,9.7,15.5,34.0,23.111111111111107,0.0
8/12/23,25.27777777777778,30.444444444444443,6.7,5.6,13.6,19.4,36.0,25.611111111111107,0.08
8/13/23,25.777777777777782,29.88888888888889,6.6,4.8,9.7,999.9,35.0,25.611111111111107,0.0
8/14/23,26.555555555555557,29.11111111111111,6.4,5.3,11.7,999.9,35.0,25.500000000000004,1.09
8/15/23,26.611111111111114,28.77777777777778,6.6,3.8,5.8,999.9,34.0,25.0,0.18
8/16/23,26.444444444444443,31.444444444444443,6.7,4.1,7.8,999.9,35.0,25.72222222222222,0.0
8/17/23,26.055555555555557,27.77777777777778,5.8,4.1,19.4,31.1,34.0,24.0,0.92
8/18/23,26.944444444444443,29.61111111111111,4.9,3.9,9.7,999.9,34.0,25.0,0.16
8/19/23,26.055555555555557,30.055555555555557,5.3,5.3,17.5,29.1,37.0,26.0,0.0
8/20/23,26.166666666666664,28.72222222222222,6.4,5.5,9.7,999.9,35.111111111111114,25.611111111111107,0.59
8/21/23,25.444444444444443,28.000000000000004,6.5,4.3,11.7,21.4,35.0,24.0,0.76
8/22/23,26.333333333333336,30.166666666666668,6.3,3.7,9.7,21.4,35.0,24.72222222222222,0.09
8/23/23,26.27777777777778,28.666666666666668,6.5,4.0,9.7,999.9,33.5,25.0,0.83
8/24/23,26.22222222222222,28.555555555555557,6.5,4.7,9.7,999.9,32.0,25.611111111111107,0.54
8/25/23,26.27777777777778,29.22222222222222,6.1,4.8,11.7,15.5,33.0,25.11111111111111,0.72
8/26/23,26.722222222222218,29.333333333333332,6.6,5.0,7.8,999.9,33.0,25.222222222222225,0.14
8/27/23,26.666666666666668,30.38888888888889,6.1,6.2,9.7,999.9,35.0,26.0,0.05
8/28/23,25.777777777777782,28.88888888888889,5.8,4.9,11.7,17.5,35.0,24.0,2.61
8/29/23,22.944444444444443,27.16666666666667,6.7,9.4,13.6,999.9,34.5,24.0,0.0
8/30/23,21.944444444444443,28.055555555555557,6.7,10.8,19.4,999.9,31.27777777777778,23.72222222222222,0.0
8/31/23,22.83333333333333,28.88888888888889,6.7,10.8,19.4,999.9,33.0,24.499999999999996,0.0
9/1/23,23.555555555555557,26.999999999999996,6.6,13.4,19.4,999.9,32.388888888888886,23.88888888888889,1.71
9/2/23,25.500000000000004,26.22222222222222,5.2,5.9,13.6,999.9,28.111111111111107,23.88888888888889,1.28
9/3/23,25.166666666666668,29.77777777777778,6.7,7.0,11.7,999.9,34.0,24.499999999999996,0.0
9/4/23,23.166666666666668,31.0,6.7,8.9,13.6,999.9,35.0,25.11111111111111,0.0
9/5/23,23.22222222222222,30.333333333333332,6.7,8.7,17.5,19.4,34.0,25.500000000000004,0.0
9/6/23,25.055555555555554,27.444444444444446,6.3,6.2,11.7,999.9,32.27777777777778,25.0,0.0
9/7/23,25.555555555555557,25.833333333333332,4.0,5.8,9.7,999.9,29.61111111111111,24.0,6.79
9/8/23,25.0,25.11111111111111,5.4,4.9,7.8,999.9,26.38888888888889,24.0,1.3
9/9/23,25.0,26.444444444444443,5.8,6.1,13.6,999.9,31.0,24.0,0.28
9/10/23,25.11111111111111,26.055555555555557,6.2,5.5,9.7,999.9,29.61111111111111,24.499999999999996,0.1
9/11/23,25.11111111111111,26.38888888888889,6.4,4.4,19.4,999.9,31.0,24.499999999999996,0.34
9/12/23,25.38888888888889,28.555555555555557,6.7,4.9,7.8,999.9,32.0,24.61111111111111,0.06
9/13/23,25.944444444444443,28.277777777777782,6.6,4.3,5.8,999.9,33.0,25.27777777777778,0.02
9/14/23,25.33333333333333,25.944444444444443,5.8,4.4,11.7,999.9,30.61111111111111,24.0,2.15
9/15/23,24.777777777777775,25.38888888888889,6.6,3.6,7.8,999.9,28.77777777777778,23.77777777777778,1.5
9/16/23,25.11111111111111,28.388888888888886,6.7,4.0,7.8,999.9,33.0,23.61111111111111,0.85
9/17/23,25.444444444444443,29.61111111111111,6.7,4.0,7.8,999.9,35.0,23.88888888888889,0.0
9/18/23,24.944444444444446,30.944444444444443,6.4,3.6,7.8,11.7,36.0,24.27777777777778,0.0
9/19/23,24.499999999999996,31.77777777777778,6.9,3.5,5.8,999.9,36.0,24.388888888888893,0.0
9/20/23,25.0,31.11111111111111,6.2,3.2,3.9,999.9,36.0,24.27777777777778,0.0
9/21/23,25.611111111111107,32.388888888888886,6.2,3.9,7.8,13.6,38.0,29.0,0.0
9/22/23,25.666666666666668,30.166666666666668,5.6,4.5,7.8,999.9,34.0,26.999999999999996,99.99
9/23/23,25.33333333333333,30.333333333333332,5.9,4.4,11.7,999.9,37.0,25.0,99.99
9/24/23,25.055555555555554,30.72222222222222,6.2,4.9,7.8,999.9,36.0,25.38888888888889,0.0
9/25/23,25.166666666666668,30.22222222222222,6.2,4.8,13.6,999.9,35.0,25.11111111111111,0.3
9/26/23,24.555555555555557,31.055555555555557,6.2,5.0,9.7,999.9,36.0,24.0,0.0
9/27/23,25.27777777777778,30.88888888888889,6.7,3.6,7.8,999.9,36.0,24.72222222222222,0.14
9/28/23,25.444444444444443,30.27777777777778,6.2,4.1,11.7,999.9,34.5,25.38888888888889,0.03
9/29/23,25.38888888888889,30.77777777777778,6.7,4.2,7.8,999.9,36.0,25.222222222222225,0.0
9/30/23,25.500000000000004,30.77777777777778,6.7,3.4,9.7,999.9,36.0,25.222222222222225,0.0
10/1/23,24.88888888888889,31.27777777777778,6.1,5.7,11.7,999.9,38.0,24.388888888888893,0.83
10/2/23,26.055555555555557,27.77777777777778,6.6,3.3,11.7,999.9,34.888888888888886,24.388888888888893,0.63
10/3/23,25.611111111111107,30.666666666666668,6.1,3.6,7.8,13.6,35.0,24.777777777777775,0.0
10/4/23,24.0,30.944444444444443,6.3,6.1,13.6,999.9,35.111111111111114,25.27777777777778,0.0
10/5/23,19.72222222222222,28.77777777777778,6.7,11.9,15.5,21.4,35.111111111111114,25.0,0.0
10/6/23,18.77777777777778,26.944444444444443,6.7,11.6,15.5,999.9,32.388888888888886,21.722222222222218,0.0
10/7/23,18.77777777777778,23.166666666666668,6.6,12.1,17.5,23.3,30.77777777777778,19.499999999999996,0.19
10/8/23,18.22222222222222,23.277777777777782,6.7,14.6,17.5,27.2,26.0,19.499999999999996,0.06
10/9/23,19.27777777777778,22.666666666666668,6.7,11.3,15.5,999.9,25.0,19.72222222222222,0.2
10/10/23,18.72222222222222,23.22222222222222,6.7,10.0,15.5,999.9,26.0,19.72222222222222,0.0
10/11/23,17.72222222222222,23.833333333333336,6.7,7.8,11.7,999.9,26.999999999999996,19.388888888888893,0.0
10/12/23,18.166666666666668,26.27777777777778,6.7,6.2,9.7,999.9,30.0,19.388888888888893,0.0
10/13/23,17.88888888888889,25.38888888888889,6.7,7.0,13.6,999.9,29.38888888888889,19.72222222222222,0.0
10/14/23,17.83333333333333,26.38888888888889,6.7,6.6,11.7,19.4,30.22222222222222,19.72222222222222,0.0
10/15/23,16.72222222222222,25.555555555555557,6.7,5.5,9.7,999.9,30.22222222222222,18.77777777777778,0.0
10/16/23,14.277777777777779,25.666666666666668,6.7,6.1,11.7,17.5,31.0,18.277777777777782,0.0
10/17/23,18.111111111111107,25.777777777777782,6.7,5.4,11.7,19.4,30.0,18.277777777777782,0.0
10/18/23,21.944444444444443,24.111111111111114,5.2,4.6,7.8,999.9,28.5,21.722222222222218,0.22
10/19/23,23.88888888888889,24.61111111111111,4.4,4.1,7.8,999.9,26.5,22.5,0.13
10/20/23,18.277777777777782,21.11111111111111,6.0,11.7,17.5,999.9,25.11111111111111,17.27777777777778,0.08
10/21/23,15.055555555555555,17.555555555555557,6.6,8.3,15.5,999.9,24.388888888888893,15.5,0.05
10/22/23,17.5,19.777777777777775,6.3,4.1,7.8,999.9,23.72222222222222,15.5,0.0
10/23/23,20.833333333333332,25.0,6.7,3.9,5.8,999.9,29.5,16.5,0.0
10/24/23,22.11111111111111,27.77777777777778,6.7,3.3,5.8,13.6,34.0,20.11111111111111,0.0
10/25/23,23.000000000000004,28.166666666666668,5.4,3.0,3.9,999.9,33.27777777777778,21.27777777777778,0.0
10/26/23,22.333333333333332,27.444444444444446,4.8,3.4,7.8,999.9,32.5,21.5,0.0
10/27/23,22.11111111111111,25.888888888888886,5.6,4.5,9.7,999.9,31.38888888888889,21.27777777777778,0.0
10/28/23,22.22222222222222,26.0,5.8,4.1,5.8,999.9,30.61111111111111,22.5,0.07
10/29/23,21.944444444444443,23.88888888888889,5.8,4.0,7.8,999.9,28.88888888888889,21.611111111111114,0.02
10/30/23,18.444444444444443,24.499999999999996,6.1,5.7,11.7,999.9,30.0,18.22222222222222,0.0
10/31/23,17.444444444444443,24.88888888888889,6.7,5.0,9.7,999.9,30.0,17.88888888888889,0.0
11/1/23,17.055555555555557,24.833333333333332,6.3,3.6,5.8,999.9,31.0,17.72222222222222,0.0
11/2/23,20.33333333333333,25.0,5.8,3.5,5.8,999.9,30.27777777777778,18.277777777777782,0.0
11/3/23,21.722222222222218,26.22222222222222,5.4,3.4,5.8,999.9,32.0,20.11111111111111,0.0
11/4/23,21.77777777777778,26.722222222222218,4.9,3.7,5.8,999.9,32.0,20.72222222222222,0.0
11/5/23,21.722222222222218,26.833333333333332,6.2,4.2,7.8,999.9,32.0,20.500000000000004,0.0
11/6/23,14.944444444444445,25.888888888888886,7.2,9.7,19.4,999.9,30.38888888888889,18.388888888888886,0.0
11/7/23,14.722222222222221,24.944444444444446,6.7,5.1,7.8,999.9,29.61111111111111,18.388888888888886,0.0
11/8/23,20.72222222222222,24.555555555555557,5.8,4.2,5.8,999.9,28.61111111111111,20.611111111111107,0.0
11/9/23,21.999999999999996,26.055555555555557,6.1,3.1,5.8,999.9,28.72222222222222,21.5,0.0
11/10/23,22.944444444444443,25.72222222222222,6.1,3.9,7.8,999.9,30.22222222222222,21.722222222222218,0.76
11/11/23,20.666666666666668,23.111111111111107,6.2,5.9,11.7,999.9,30.22222222222222,20.777777777777782,0.04
11/12/23,13.444444444444446,20.611111111111107,6.7,13.5,17.5,999.9,25.611111111111107,16.11111111111111,0.0
11/13/23,10.61111111111111,17.11111111111111,6.7,11.6,15.5,999.9,25.611111111111107,13.61111111111111,0.0
11/14/23,10.555555555555555,17.0,6.7,7.2,11.7,999.9,21.22222222222222,13.61111111111111,0.0
11/15/23,13.833333333333334,19.88888888888889,6.7,5.3,15.5,999.9,25.0,13.0,0.0
11/16/23,8.833333333333334,15.944444444444445,6.7,10.5,17.5,999.9,25.0,11.500000000000002,0.0
